,SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
3757,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:55:10.863365,2022-02-08 01:55:10.863365,1,52
3758,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:55:10.863530,2022-02-08 01:55:10.863530,1,52
3759,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:55:14.991134,2022-02-08 01:55:14.991134,1,139
3760,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:55:14.991134,2022-02-08 01:55:14.991134,1,159
3761,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:55:15.990924,2022-02-08 01:55:15.990924,1,139
3762,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:55:15.990925,2022-02-08 01:55:15.990925,1,159
3763,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:55:18.997652,2022-02-08 01:55:18.997652,1,139
3764,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:55:18.998045,2022-02-08 01:55:18.998045,1,159
3765,fe80::f84d:89ff:fe09:264,ff02::1,0,34304,ipv6-icmp,0,2022-02-08 01:55:22.536749,2022-02-08 01:55:22.536749,1,128
3766,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 01:55:22.547033,2022-02-08 01:55:22.547033,1,96
3767,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 01:55:22.815142,2022-02-08 01:55:22.815142,1,96
3768,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:55:28.019368,2022-02-08 01:55:28.019368,1,139
3769,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:55:28.019370,2022-02-08 01:55:28.019370,1,159
3770,192.168.64.2,192.168.64.1,50846,53,udp,0,2022-02-08 01:55:28.693768,2022-02-08 01:55:28.693768,1,71
3771,192.168.64.2,192.168.64.1,37321,53,udp,0,2022-02-08 01:55:28.693829,2022-02-08 01:55:28.693829,1,71
3772,192.168.64.1,192.168.64.2,53,50846,udp,0,2022-02-08 01:55:28.699998,2022-02-08 01:55:28.699998,1,167
3773,192.168.64.1,192.168.64.2,53,37321,udp,0,2022-02-08 01:55:28.700068,2022-02-08 01:55:28.700068,1,183
3774,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.700727,2022-02-08 01:55:28.700727,1,1385
3775,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.723425,2022-02-08 01:55:28.723425,1,1385
3776,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.723859,2022-02-08 01:55:28.723859,1,1385
3777,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.723888,2022-02-08 01:55:28.723888,1,1385
3778,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.723958,2022-02-08 01:55:28.723958,1,70
3779,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.727293,2022-02-08 01:55:28.727293,3,4155
3780,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.727492,2022-02-08 01:55:28.727492,1,70
3781,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.748445,2022-02-08 01:55:28.748445,2,1564
3782,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.749683,2022-02-08 01:55:28.749683,1,71
3783,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.762509,2022-02-08 01:55:28.762509,1,136
3784,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.762535,2022-02-08 01:55:28.762535,1,97
3785,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.764781,2022-02-08 01:55:28.764781,1,578
3786,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.785546,2022-02-08 01:55:28.785546,1,637
3787,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.785607,2022-02-08 01:55:28.785607,1,108
3788,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.785977,2022-02-08 01:55:28.785977,1,59
3789,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.786221,2022-02-08 01:55:28.786221,1,58
3790,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.793098,2022-02-08 01:55:28.793098,1,270
3791,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.793221,2022-02-08 01:55:28.793221,1,56
3792,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:28.793379,2022-02-08 01:55:28.793379,1,64
3793,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:28.839749,2022-02-08 01:55:28.839749,1,56
3794,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:31.050429,2022-02-08 01:55:31.050429,1,677
3795,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:31.075435,2022-02-08 01:55:31.075435,1,58
3796,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:31.081400,2022-02-08 01:55:31.081400,1,93
3797,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:31.081445,2022-02-08 01:55:31.081445,1,56
3798,192.168.64.2,142.250.115.104,38341,443,udp,0,2022-02-08 01:55:31.081756,2022-02-08 01:55:31.081756,1,64
3799,142.250.115.104,192.168.64.2,443,38341,udp,0,2022-02-08 01:55:31.128595,2022-02-08 01:55:31.128595,1,56
3800,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:55:33.911191,2022-02-08 01:55:33.911191,1,491
3801,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:55:33.911192,2022-02-08 01:55:33.911192,1,511
3802,192.168.64.1,192.168.64.255,138,138,udp,0,2022-02-08 01:55:34.106874,2022-02-08 01:55:34.106874,1,202
3803,192.168.64.2,91.189.89.198,55118,123,udp,16,2022-02-08 01:55:35.148632,2022-02-08 01:55:35.148632,1,76
3804,91.189.89.198,192.168.64.2,123,55118,udp,184,2022-02-08 01:55:35.279647,2022-02-08 01:55:35.279647,1,76
3805,192.168.64.1,192.168.64.255,138,138,udp,0,2022-02-08 01:56:40.426391,2022-02-08 01:56:40.426391,1,202
3806,192.168.64.1,192.168.64.255,138,138,udp,0,2022-02-08 01:56:43.598172,2022-02-08 01:56:43.598172,1,202
3807,192.168.64.1,192.168.64.255,138,138,udp,0,2022-02-08 01:56:50.313628,2022-02-08 01:56:50.313628,1,202
3808,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:51.383565,2022-02-08 01:56:51.383565,1,212
3809,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:51.383566,2022-02-08 01:56:51.383566,1,232
3810,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:51.488191,2022-02-08 01:56:51.488191,1,134
3811,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:51.488192,2022-02-08 01:56:51.488192,1,154
3812,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:52.409647,2022-02-08 01:56:52.409647,1,647
3813,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:52.409647,2022-02-08 01:56:52.409647,1,667
3814,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:52.511227,2022-02-08 01:56:52.511227,1,1462
3815,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:52.511227,2022-02-08 01:56:52.511227,1,1482
3816,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:52.511308,2022-02-08 01:56:52.511308,1,360
3817,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:52.511308,2022-02-08 01:56:52.511308,1,380
3818,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:52.615250,2022-02-08 01:56:52.615250,1,1478
3819,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:52.615299,2022-02-08 01:56:52.615299,1,1498
3820,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:52.615437,2022-02-08 01:56:52.615437,1,854
3821,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:52.615528,2022-02-08 01:56:52.615528,1,874
3822,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:53.430238,2022-02-08 01:56:53.430238,1,1464
3823,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:53.430239,2022-02-08 01:56:53.430239,1,1484
3824,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:53.430239,2022-02-08 01:56:53.430239,1,1465
3825,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:53.430477,2022-02-08 01:56:53.430477,1,1485
3826,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:53.430594,2022-02-08 01:56:53.430594,1,1462
3827,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:53.430724,2022-02-08 01:56:53.430724,1,1482
3828,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:53.430855,2022-02-08 01:56:53.430855,1,325
3829,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:53.430972,2022-02-08 01:56:53.430972,1,345
3830,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:56:56.436075,2022-02-08 01:56:56.436075,4,4716
3831,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:56.436075,2022-02-08 01:56:56.436075,3,4451
3832,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:56:56.438419,2022-02-08 01:56:56.438419,1,345
3833,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:00.130732,2022-02-08 01:57:00.130732,1,110
3834,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:00.130733,2022-02-08 01:57:00.130733,1,130
3835,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:04.763309,2022-02-08 01:57:04.763309,1,98
3836,34.120.208.123,192.168.64.2,443,49656,tcp,0,2022-02-08 01:57:04.790654,2022-02-08 01:57:04.790654,1,98
3837,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:04.790769,2022-02-08 01:57:04.790769,1,52
3838,192.168.64.2,91.189.89.198,54526,123,udp,16,2022-02-08 01:57:12.450961,2022-02-08 01:57:12.450961,1,76
3839,91.189.89.198,192.168.64.2,123,54526,udp,184,2022-02-08 01:57:12.579375,2022-02-08 01:57:12.579375,1,76
3840,192.168.64.1,192.168.64.255,138,138,udp,0,2022-02-08 01:57:12.675666,2022-02-08 01:57:12.675666,1,202
3841,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:13.604624,2022-02-08 01:57:13.604624,1,105
3842,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:13.604624,2022-02-08 01:57:13.604624,1,125
3843,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:13.706227,2022-02-08 01:57:13.706227,1,183
3844,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:13.707153,2022-02-08 01:57:13.707153,1,203
3845,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:14.655318,2022-02-08 01:57:14.655318,1,387
3846,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:14.655319,2022-02-08 01:57:14.655319,1,407
3847,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:57:14.764372,2022-02-08 01:57:14.764372,1,91
3848,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:14.769018,2022-02-08 01:57:14.769018,1,119
3849,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:14.769018,2022-02-08 01:57:14.769018,1,139
3850,34.117.237.239,192.168.64.2,443,56020,tcp,0,2022-02-08 01:57:14.786314,2022-02-08 01:57:14.786314,1,91
3851,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:57:14.786376,2022-02-08 01:57:14.786376,1,52
3852,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:15.659826,2022-02-08 01:57:15.659826,1,456
3853,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:15.659826,2022-02-08 01:57:15.659826,1,476
3854,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:16.676063,2022-02-08 01:57:16.676063,1,105
3855,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:16.676063,2022-02-08 01:57:16.676063,1,125
3856,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:16.785405,2022-02-08 01:57:16.785405,1,183
3857,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:16.786466,2022-02-08 01:57:16.786466,1,203
3858,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:18.667013,2022-02-08 01:57:18.667013,1,456
3859,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:18.668633,2022-02-08 01:57:18.668633,1,476
3860,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:26.940401,2022-02-08 01:57:26.940401,1,350
3861,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:26.940402,2022-02-08 01:57:26.940402,1,370
3862,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:34.598860,2022-02-08 01:57:34.598860,1,238
3863,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:34.598861,2022-02-08 01:57:34.598861,1,258
3864,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:35.656406,2022-02-08 01:57:35.656406,1,387
3865,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:35.656407,2022-02-08 01:57:35.656407,1,407
3866,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:35.759822,2022-02-08 01:57:35.759822,1,119
3867,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:35.759823,2022-02-08 01:57:35.759823,1,139
3868,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:36.660872,2022-02-08 01:57:36.660872,1,456
3869,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:36.660873,2022-02-08 01:57:36.660873,1,476
3870,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:38.282166,2022-02-08 01:57:38.282166,1,105
3871,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:38.282168,2022-02-08 01:57:38.282168,1,125
3872,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:38.392248,2022-02-08 01:57:38.392248,1,183
3873,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:38.392249,2022-02-08 01:57:38.392249,1,203
3874,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:57:39.669541,2022-02-08 01:57:39.669541,1,456
3875,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:57:39.669541,2022-02-08 01:57:39.669541,1,476
3876,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:57.918833,2022-02-08 01:57:57.918833,1,98
3877,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:57.919068,2022-02-08 01:57:57.919068,1,83
3878,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:57.919084,2022-02-08 01:57:57.919084,1,52
3879,34.120.208.123,192.168.64.2,443,49656,tcp,0,2022-02-08 01:57:57.940793,2022-02-08 01:57:57.940793,1,52
3880,34.120.208.123,192.168.64.2,443,49656,tcp,0,2022-02-08 01:57:57.940794,2022-02-08 01:57:57.940794,1,52
3881,192.168.64.2,34.120.208.123,49656,443,tcp,0,2022-02-08 01:57:57.940831,2022-02-08 01:57:57.940831,1,52
3882,34.120.208.123,192.168.64.2,443,49656,tcp,0,2022-02-08 01:57:57.941302,2022-02-08 01:57:57.941302,1,52
3883,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:58:07.923680,2022-02-08 01:58:07.923680,1,91
3884,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:58:07.923938,2022-02-08 01:58:07.923938,1,76
3885,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:58:07.923957,2022-02-08 01:58:07.923957,1,52
3886,34.117.237.239,192.168.64.2,443,56020,tcp,0,2022-02-08 01:58:07.949034,2022-02-08 01:58:07.949034,1,52
3887,34.117.237.239,192.168.64.2,443,56020,tcp,0,2022-02-08 01:58:07.949035,2022-02-08 01:58:07.949035,1,52
3888,34.117.237.239,192.168.64.2,443,56020,tcp,0,2022-02-08 01:58:08.189846,2022-02-08 01:58:08.189846,1,52
3889,192.168.64.2,34.117.237.239,56020,443,tcp,0,2022-02-08 01:58:08.189952,2022-02-08 01:58:08.189952,1,52
3890,192.168.64.2,91.189.89.198,50021,123,udp,16,2022-02-08 01:58:16.704539,2022-02-08 01:58:16.704539,1,76
3891,91.189.89.198,192.168.64.2,123,50021,udp,184,2022-02-08 01:58:16.837224,2022-02-08 01:58:16.837224,1,76
3892,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:21.293327,2022-02-08 01:58:21.293327,1,110
3893,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:21.293328,2022-02-08 01:58:21.293328,1,130
3894,192.168.64.1,192.168.64.255,137,137,udp,0,2022-02-08 01:58:32.054821,2022-02-08 01:58:32.054821,1,96
3895,192.168.64.1,192.168.64.255,137,137,udp,0,2022-02-08 01:58:32.859131,2022-02-08 01:58:32.859131,1,96
3896,192.168.64.1,192.168.64.255,137,137,udp,0,2022-02-08 01:58:33.577333,2022-02-08 01:58:33.577333,1,96
3897,fe80::f84d:89ff:fe09:264,ff02::1,0,34304,ipv6-icmp,0,2022-02-08 01:58:34.657620,2022-02-08 01:58:34.657620,1,128
3898,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 01:58:34.671457,2022-02-08 01:58:34.671457,1,96
3899,fe80::70b9:60ff:feda:d9f9,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 01:58:34.865424,2022-02-08 01:58:34.865424,1,96
3900,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:37.058011,2022-02-08 01:58:37.058011,1,290
3901,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:37.058013,2022-02-08 01:58:37.058013,1,310
3902,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:39.345561,2022-02-08 01:58:39.345561,1,344
3903,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:39.345562,2022-02-08 01:58:39.345562,1,364
3904,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:39.501640,2022-02-08 01:58:39.501640,1,459
3905,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:39.501641,2022-02-08 01:58:39.501641,1,479
3906,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:39.501891,2022-02-08 01:58:39.501891,1,145
3907,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:39.501891,2022-02-08 01:58:39.501891,1,165
3908,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:39.753852,2022-02-08 01:58:39.753852,1,222
3909,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:39.753852,2022-02-08 01:58:39.753852,1,242
3910,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:39.855979,2022-02-08 01:58:39.855979,1,171
3911,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:39.855980,2022-02-08 01:58:39.855980,1,191
3912,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.006624,2022-02-08 01:58:40.006624,1,222
3913,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.006625,2022-02-08 01:58:40.006625,1,242
3914,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.105970,2022-02-08 01:58:40.105970,1,171
3915,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.105970,2022-02-08 01:58:40.105970,1,191
3916,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.259255,2022-02-08 01:58:40.259255,1,859
3917,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.259256,2022-02-08 01:58:40.259256,1,879
3918,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.359315,2022-02-08 01:58:40.359315,1,171
3919,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.359316,2022-02-08 01:58:40.359316,1,191
3920,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.360664,2022-02-08 01:58:40.360664,1,415
3921,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.360664,2022-02-08 01:58:40.360664,1,435
3922,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.505849,2022-02-08 01:58:40.505849,1,416
3923,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.505850,2022-02-08 01:58:40.505850,1,436
3924,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:40.609936,2022-02-08 01:58:40.609936,1,185
3925,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:40.609937,2022-02-08 01:58:40.609937,1,205
3926,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:41.260606,2022-02-08 01:58:41.260606,1,951
3927,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:41.260606,2022-02-08 01:58:41.260606,1,971
3928,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:42.363291,2022-02-08 01:58:42.363291,1,1253
3929,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:42.363292,2022-02-08 01:58:42.363292,1,1273
3930,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:43.513957,2022-02-08 01:58:43.513957,1,416
3931,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:43.513982,2022-02-08 01:58:43.513982,1,436
3932,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:44.440423,2022-02-08 01:58:44.440423,1,179
3933,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:44.440424,2022-02-08 01:58:44.440424,1,199
3934,192.168.64.2,192.168.64.1,48174,53,udp,0,2022-02-08 01:58:46.378099,2022-02-08 01:58:46.378099,1,94
3935,192.168.64.2,192.168.64.1,59275,53,udp,0,2022-02-08 01:58:46.378161,2022-02-08 01:58:46.378161,1,94
3936,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:46.782302,2022-02-08 01:58:46.782302,1,459
3937,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:46.782303,2022-02-08 01:58:46.782303,1,479
3938,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:46.783657,2022-02-08 01:58:46.783657,1,415
3939,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:46.783713,2022-02-08 01:58:46.783713,1,435
3940,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.035593,2022-02-08 01:58:47.035593,1,222
3941,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.037048,2022-02-08 01:58:47.037048,1,242
3942,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.270349,2022-02-08 01:58:47.270349,1,171
3943,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.270351,2022-02-08 01:58:47.270351,1,191
3944,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.372727,2022-02-08 01:58:47.372727,1,222
3945,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.372728,2022-02-08 01:58:47.372728,1,242
3946,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.522432,2022-02-08 01:58:47.522432,1,171
3947,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.522433,2022-02-08 01:58:47.522433,1,191
3948,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.625075,2022-02-08 01:58:47.625075,1,859
3949,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.625076,2022-02-08 01:58:47.625076,1,879
3950,fe80::f84d:89ff:fe09:264,ff02::16,0,36608,ipv6-icmp,0,2022-02-08 01:58:47.688029,2022-02-08 01:58:47.688029,1,76
3951,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.774428,2022-02-08 01:58:47.774428,1,171
3952,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.774428,2022-02-08 01:58:47.774428,1,191
3953,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.846826,2022-02-08 01:58:47.846826,1,415
3954,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.846827,2022-02-08 01:58:47.846827,1,435
3955,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:47.877523,2022-02-08 01:58:47.877523,1,416
3956,fe80::f84d:89ff:fe09:264,ff02::fb,5353,5353,udp,0,2022-02-08 01:58:47.877524,2022-02-08 01:58:47.877524,1,436
3957,192.168.64.1,224.0.0.251,5353,5353,udp,0,2022-02-08 01:58:48.026326,2022-02-08 01:58:48.026326,1,185
